COBS,CONDUCT OF BUSINESS (SPECULATIVE ILLIQUID SECURITIES) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137D (FCA general rules: product intervention); (3) section 137T (General supplementary powers); (4) section 138M (Consultation: exemptions for temporary product intervention rules); and (5) section 139A (1) and (5) (Power of the FCA to give guidance). B. The rule-making provisions listed above are specified for the purposes of section 138G(2) (Rule-making instruments) of the Act. Commencement C. Part 1 of Annex A and Part 1 of Annex B to this instrument come into force on 1 January 2020. D. Part 2 of Annex A and Part 2 of Annex B to this instrument come into force on 31 December 2020. Amendments to the Handbook E. The Glossary of definitions is amended in accordance with Annex A to this instrument. F. The Conduct of Business sourcebook (COBS) is amended in accordance with Annex B to this instrument. Citation G. This instrument may be cited as the Conduct of Business (Speculative Illiquid Securities) Instrument 2019. By order of the Board 21 November 2019
COBS,"CONDUCT OF BUSINESS SOURCEBOOK (RETIREMENT OUTCOMES REVIEW) (No 2) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137T (General supplementary powers); and (3) section 139A (Power of the FCA to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 1 November 2019, immediately after the changes in Part 1 of the Conduct of Business Sourcebook (Retirement Outcomes Review) Instrument 2019 (FCA 2019/4). Amendments to the Handbook D. The Glossary of definitions is amended in accordance with Annex A to this instrument. E. The Conduct of Business Sourcebook (COBS) is amended in accordance with Annex B to this instrument. Citation F. This instrument may be cited as the Conduct of Business Sourcebook (Retirement Outcomes Review) (No 2) Instrument 2019. By order of the Board 24 October 2019"
COBS,"CONDUCT OF BUSINESS SOURCEBOOK (INVESTMENT PATHWAYS) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137T (General supplementary powers); and (3) section 139A (Power of the FCA to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 1 August 2020, save for Part 1 of Annex 1, which comes into force on 26 July 2019. Amendments to the Handbook D. The modules of the FCA’s Handbook of rules and guidance listed in column (1) below are amended in accordance with the Annexes to this instrument listed in column (2). (1) (2) Glossary of definitions Annex A Conduct of Business sourcebook (COBS) Annex B Product Intervention and Product Governance sourcebook (PROD) Annex C Amendments to material outside the Handbook E. The Perimeter Guidance manual (PERG) is amended in accordance with Annex D to this instrument. Citation F. This instrument may be cited as the Conduct of Business Sourcebook (Investment Pathways) Instrument 2019. By order of the Board 25 July 2019"
COBS,CONDUCT OF BUSINESS (CONTRACTS FOR DIFFERENCE) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137D (FCA general rules: product intervention); (2) section 137R (Financial promotion rules); (3) section 137T (General supplementary powers); and (4) section 139A (Power of the FCA to give guidance). B. The rule-making provisions listed above are specified for the purposes of section 138G(2) (Rule-making instruments) of the Act. C. The FCA also makes the restrictions contained within this instrument in the exercise of the power under article 42 of Regulation (EU) No 600/2014 of the European Parliament and of the Council of 15 May 2014 on markets in financial instruments and amending Regulation (EU) No 648/2012. Commencement D. Part 1 of Annex A and Part 1 of Annex B of this instrument come into force on 1 August 2019. E. Part 2 of Annex A and Part 2 of Annex B of this instrument come into force on 1 September 2019. Amendments to the Handbook F. The Glossary of definitions is amended in accordance with Annex A to this instrument. G. The Conduct of Business sourcebook (COBS) is amended in accordance with Annex B to this instrument. Citation H. This instrument may be cited as the Conduct of Business (Contracts for Difference) Instrument 2019. By order of the Board 27 June 2019
COBS,"SHAREHOLDER RIGHTS DIRECTIVE (ASSET MANAGERS AND INSURERS) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in or under: (1) the following sections of the Financial Services and Markets Act 2000 (“the Act”): (a) section 137A (The FCA’s general rules); (b) section 137T (General supplementary powers); (c) section 139A (Power of the FCA to give guidance); (d) section 247 (Trust scheme rules); (e) section 248 (Scheme particulars rules); (f) section 261I (Contractual scheme rules); (g) section 261J (Contractual scheme particulars rules); and (2) regulation 6(1) of the Open-Ended Investment Companies Regulations 2001 (SI 2001/1228). B. The rule-making provisions listed above are specified for the purposes of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 10 June 2019. Amendments to the Handbook D. The modules of the FCA Handbook listed in column (1) below are amended in accordance with the Annexes to this instrument listed in column (2). (1) (2) Glossary of definitions Annex A Senior Management Arrangements, Systems and Controls sourcebook (SYSC) Annex B Conduct of Business sourcebook (COBS) Annex C Notes E. In this instrument, the “notes” (indicated by “Note:”, “Editor’s note” or “Note:”) are included for the convenience of readers but do not form part of the legislative text. Citation F. This instrument may be cited as the Shareholder Rights Directive (Asset Managers and Insurers) Instrument 2019. FCA 2019/68 Page 2 of 14 By order of the Board 30 May 2019"
COBS,CONDUCT OF BUSINESS SOURCEBOOK (PENSION TRANSFERS) (No 2) INSTRUMENT 2018 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137T (General supplementary powers); (3) section 138C (Evidential provisions); and (4) section 139A (Power of the FCA to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G (Rule-making instruments) of the Act. Commencement C. Part 1 of Annex B comes into force on 4 October 2018. D. Annex A comes into force on 1 October 2020. E. Part 2 of Annex B and Annex C come into force on 1 January 2019. F. Part 3 of Annex B comes into force on 6 April 2019. Amendments to the Handbook G. The modules of the FCA Handbook listed in column (1) below are amended in accordance with the Annexes to this instrument listed in column (2). (1) (2) Training and Competence sourcebook (TC) Annex A Conduct of Business sourcebook (COBS) Annex B Perimeter Guidance manual (PERG) Annex C FCA 2018/47 Page 2 of 12 Citation H. This instrument may be cited as the Conduct of Business Sourcebook (Pension Transfers) (No 2) Instrument 2018. By order of the Board 27 September 2018
COBS,"CONDUCT OF BUSINESS SOURCEBOOK (RETIREMENT OUTCOMES REVIEW) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137T (General supplementary powers); and (3) section 139A (Power of the FCA to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 1 November 2019, except for Part 2 of Annex B, which comes into force on 6 April 2020. Amendments to the Handbook D. The Glossary of definitions is amended in accordance with Annex A to this instrument. E. The Conduct of Business sourcebook (COBS) is amended in accordance with Annex B to this instrument. Citation F. This instrument may be cited as the Conduct of Business Sourcebook (Retirement Outcomes Review) Instrument 2019. By order of the Board 24 January 2019"
COBS,CONDUCT OF BUSINESS (BINARY OPTIONS) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137D (FCA general rules: product intervention); (3) section 137R (Financial promotion rules); (4) section 137T (General supplementary powers); and (5) section 139A (Power of the FCA to give guidance). B. The rule-making provisions listed above are specified for the purposes of section 138G(2) (Rule-making instruments) of the Act. C. The Financial Conduct Authority also makes the prohibitions contained within this instrument in the exercise of the power under article 42 (product intervention by competent authorities) of Regulation (EU) No 600/2014 of the European Parliament and of the Council of 15 May 2014 on markets in financial instruments and amending Regulation (EU) No 648/2012. Commencement D. This instrument comes into force on 2 April 2019. Amendments to the Handbook E. The Conduct of Business sourcebook (COBS) is amended in accordance with the Annex to this instrument. Citation F. This instrument may be cited as the Conduct of Business (Binary Options) Instrument 2019. By order of the Board 28 March 2019
COBS,PENSION SCHEMES (DISCLOSURE OF TRANSACTION COSTS AND ADMINISTRATION CHARGES) (AMENDMENT) INSTRUMENT 2020 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137FA (FCA general rules: disclosure of information about pension scheme transaction costs etc); (3) section 137T (General supplementary powers); and (4) section 139A (Power of the FCA to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 1 April 2020. Amendments to the Handbook D. The Conduct of Business sourcebook (COBS) is amended in accordance with the Annex to this instrument. Citation E. This instrument may be cited as the Pension Schemes (Disclosure of Transaction Costs and Administration Charges) (Amendment) Instrument 2020. By order of the Board 30 January 2020
COBS,CONDUCT OF BUSINESS SOURCEBOOK (PACKAGED RETAIL AND INSURANCE-BASED INVESTMENT PRODUCTS REGULATION) (AMENDMENT) INSTRUMENT 2017 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137T (General supplementary powers); and (3) section 139A (Power of the FCA to give guidance). B. The rule-making provisions listed above are specified for the purposes of section 138G(2) (Rule-making instruments) of the Act. Commencement C. Part 1 of the Annex to this instrument comes into force on 1 January 2018. D. Part 2 of the Annex to this instrument comes into force on 3 January 2018. Amendments to the Handbook E. The Conduct of Business sourcebook (COBS) is amended in accordance with the Annex to this instrument. Citation F. This instrument may be cited as the Conduct of Business Sourcebook (Packaged Retail and Insurance-based Investment Products Regulation) (Amendment) Instrument 2017. By order of the Board 7 December 2017
COBS,"CONDUCT OF BUSINESS SOURCEBOOK (PLATFORMS) (AMENDMENT) INSTRUMENT 2013 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of: (1) the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (a) section 137A (The FCA’s general rules); (b) section 137T (General supplementary powers); and (c) section 139A (Power of the FCA to give guidance); and (2) the other powers and related provisions listed in Schedule 4 (Powers exercised) to the General Provisions of the Handbook. B. The rule-making powers referred to above are specified for the purpose of section 138G (Rule-making instruments) of the Act. Commencement C. Annex B to this instrument comes into force on 1 May 2013. D. Annex A and Annex C to this instrument come into force on 6 April 2014. Amendments to the Handbook E. The Glossary of definitions is amended in accordance with Annex A and Annex B to this instrument. F. The Conduct of Business sourcebook (COBS) is amended in accordance with Annex C to this instrument. Notes G. In Annex B to this instrument, the “note” (indicates by “Note:” is included for the convenience of readers but does not form part of the legislative text. Citation H. This instrument may be cited as the Conduct of Business Sourcebook (Platforms) (Amendment) Instrument 2013. By order of the Board 25 April 2013"
CONC,"PAYMENT SERVICES AND BUY NOW PAY LATER (ADMINISTRATIVE AMENDMENTS) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the powers and related provisions in or under: (1) the following sections of the Act: (a) section 137A (The FCA’s general rules) (including as applied by paragraph 3 of part 1 of Schedule 6 of the Payment Services Regulations (“the Regulations”) 2017); (b) section 137T (General supplementary powers) (including as applied by paragraph 3 of part 1 of Schedule 6 of the Regulations); (c) section 139A (Power of the FCA to give guidance); (d) paragraph 13(4) of Schedule 17 (FCA’s rules); and (2) the following regulations of the Payment Services Regulations 2017: (a) regulation 30(4) and (5) (Supervision of firms exercising passport rights); (b) regulation 98 (3)(Management of operational and security risks) (b) regulation 109 (Reporting requirements); and (c) regulation 120 (Guidance). B. The rule-making powers listed above are specified for the purpose of section 138G(2) (Rule-making instruments) of the Act. Commencement C. (1) Part 1 of Annex A to this instrument comes into force on 28 June 2019. (2) Part 2 of Annex A to this instrument comes into force on 14 September 2019, immediately after those changes made by the Payment Services Instrument 2017 (FCA 2017/54) and the Payment Services (Amendment) Instrument 2018 (FCA 2018/57) enter into effect. (3) Annex B to this instrument comes into force on 12 November 2019, immediately after those changes made by Part 2 of Annex B to the Buy Now Pay Later Instrument 2019 (FCA 2019/72) enter into effect. Amendments to the Handbook D. The Supervision manual (SUP) of the FCA’s Handbook of rules and guidance is amended in accordance with the Annex to this instrument. E. The Consumer Credit sourcebook (CONC) is amended in accordance with Annex B to this instrument. FCA 2019/79 Page 2 of 7 Citation F. This instrument may be cited as the Payment Services and Buy Now Pay Later (Administrative Amendments) Instrument 2019. By order of the Board 27 June 2019"
CONC,BUY NOW PAY LATER INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (the “Act”): (1) section 137A (General rule-making power); (2) section 137T (General supplementary powers); and (3) section 139A (Guidance). B. The rule-making powers listed above are specified for the purpose of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on: (1) 12 September 2019 for Annex A and Part 1 of Annex B; and (2) 12 November 2019 for Part 2 of Annex B. Amendments to the Handbook D. The Glossary of definitions is amended in accordance with Annex A to this instrument. E. The Consumer Credit sourcebook (CONC) is amended in accordance with Annex B to this instrument. Citation F. This instrument may be cited as the Buy Now Pay Later Instrument 2019. By order of the Board 30 May 2019
CONC,"PERSONAL CURRENT ACCOUNTS AND OVERDRAFTS INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137C (FCA general rules: cost of credit and duration of credit agreements); (3) section 137R (Financial promotion rules); (4) section 137T (General supplementary powers); and (5) section 139A (Power of the FCA to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on: (1) 18 December 2019 for Part 1 of Annex A and Part 1 of Annex B; and (2) 6 April 2020 for Part 2 of Annex A and Part 2 of Annex B. Amendments to the Handbook D. The Banking: Conduct of Business sourcebook (BCOBS) is amended in accordance with Annex A to this instrument. E. The Consumer Credit sourcebook (CONC) is amended in accordance with Annex B to this instrument. Notes F. In Annex B to this instrument, the notes (indicated by “Note:”) are included for the convenience of readers but do not form part of the legislative text. Citation G. This instrument may be cited as the Personal Current Accounts and Overdrafts Instrument 2019. By order of the Board 30 May 2019"
CONC,CONSUMER CREDIT (HIGH NET WORTH EXEMPTION) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority (“the FCA”) makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules) (as provided for in articles 60H and 60Q of the Financial Services and Markets Act 2000 (Regulated Activities) Order 2001); and (2) section 137T (General supplementary powers). B. The rule-making provisions listed above are specified for the purposes of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 29 March 2019. Amendments to the Handbook D. The Consumer Credit sourcebook (CONC) is amended in accordance with the Annex to this instrument. Citation E. This instrument may be cited as the Consumer Credit (High Net Worth Exemption) Instrument 2019. By order of the Board 28 March 2019
CONC,"CONSUMER CREDIT (RENT-TO-OWN COST CAP) INSTRUMENT 2019 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137C (FCA general rules: cost of credit and duration of credit agreements); (3) section 137D (FCA general rules: product intervention); (4) section 137T (General supplementary powers); and (5) section 139A (The FCA’s power to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 1 April 2019. Amendments to the Handbook D. The Consumer Credit sourcebook (CONC) is amended in accordance with the Annex to this instrument. Notes E. In the Annex to this instrument, the note (indicated by “Note:”) is included for the convenience of readers but does not form part of the legislative text. Citation F. This instrument may be cited as the Consumer Credit (Rent-to-Own Cost Cap) Instrument 2019. By order of the Board 28 February 2019"
CONC,"CONSUMER CREDIT (CREDITWORTHINESS) INSTRUMENT 2018 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137T (General supplementary powers); and (3) section 139A (Power of the FCA to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 1 November 2018. Amendments to the Handbook D. The Glossary of definitions is amended in accordance with Annex A to this instrument. E. The Consumer Credit sourcebook (CONC) is amended in accordance with Annex B to this instrument. Notes F. In Annex B to this instrument, the notes (indicated by “Note:”) are included for the convenience of readers but do not form part of the legislative text. Citation G. This instrument may be cited as the Consumer Credit (Creditworthiness) Instrument 2018. By order of the Board 26 July 2018"
CONC,"CONSUMER CREDIT (STAFF INCENTIVES, REMUNERATION AND PERFORMANCE MANAGEMENT) INSTRUMENT 2018 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (“the Act”): (1) section 137A (The FCA’s general rules); (2) section 137T (General supplementary powers); and (3) section 139A (Power of the FCA to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 1 October 2018. Amendments to the Handbook D. The Consumer Credit sourcebook (CONC) is amended in accordance with the Annex to this instrument. Notes E. In the Annex to this instrument, the “note” (indicated by “Note:”) is included for the convenience of readers but does not form part of the legislative text. Citation F. This instrument may be cited as the Consumer Credit (Staff Incentives, Remuneration and Performance Management) Instrument 2018. By order of the Board 22 March 2018"
CONC,CONSUMER CREDIT (EARLIER INTERVENTION AND PERSISTENT DEBT) INSTRUMENT 2018 Powers exercised A. The Financial Conduct Authority makes this instrument in the exercise of the following powers and related provisions in the Financial Services and Markets Act 2000 (the “Act”): (1) section 137A (General rule-making power); (2) section 137T (General supplementary powers); and (3) section 139A (The FCA’s power to give guidance). B. The rule-making powers listed above are specified for the purpose of section 138G(2) (Rule-making instruments) of the Act. Commencement C. This instrument comes into force on 1 March 2018. Amendments to the Handbook D. The Consumer Credit sourcebook (CONC) is amended in accordance with the Annex to this instrument. Citation E. This instrument may be cited as the Consumer Credit (Earlier Intervention and Persistent Debt) Instrument 2018. By order of the Board 22 February 2018
